CF_ITEMID,CF_ITEMNAME,CF_QUANTITY,CF_UNITNAME,CF_ITEMPRICELEVEL_PRICE,CF_SYSITEMGROUPL1ID,CF_SYSITEMGROUPL2ID,CF_SYSITEMGROUPL3ID,CF_SYSITEMGROUPL4ID,CF_SYSITEMGROUPL5ID,CF_ITEMGROUPL1_GROUPNAME,CF_ITEMGROUPL2_GROUPNAME,CF_ITEMGROUPL3_GROUPNAME,CF_ITEMGROUPL4_GROUPNAME,CF_ITEMGROUPL5_GROUPNAME,CF_ITEMGROUPL1_ORDINARY,CF_ITEMGROUPL2_ORDINARY,CF_ITEMGROUPL3_ORDINARY,CF_ITEMGROUPL4_ORDINARY,CF_ITEMGROUPL5_ORDINARY,CF_COMPANY,CF_BRANCHNAME
201-JTS7693,TRW R-ลูกหมากกันโคลงหน้า ISUZU D-MAX 4WD,4,ตัว,700,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTS7710,TRW ลูกหมากกันโคลงหน้า TOYOTA VIOS 2007-2011 YARIS 2008,4,ตัว,700,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTS7765,TRW L-ลูกหมากกันโคลงหน้า2.0/2.4 MITSUBISHI SPACE WAGON 09,0,ตัว,1200,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTS7766,TRW R-ลูกหมากกันโคลงหน้า2.0/2.4 MITSUBISHI SPACE WAGON 09,0,ตัว,1200,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTS7774,TRW ลูกหมากกันโคลง MITSUBISHI Mirage 1.2,2,ตัว,700,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY150,TRW คันส่งกลาง NISSAN BIG-M 2500 cc & 2700 cc,1,ตัว,2100,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY172,TRW คันส่งกลาง ISUZU TFR,2,ตัว,1800,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY196,TRW คันส่งกลาง TOYOTA MIGHTY-X,4,ตัว,1900,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY7516,TRW คันส่งกลาง TOYOTA TIGER 2 WD LN145,2,ตัว,2500,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY7517,TRW คันส่งกลาง TOYOTA TIGER 4 WD LN165,2,ตัว,2700,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY7518,TRW คันส่งกลาง ISUZU RODEO TFR 4 WD,2,ตัว,2600,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
201-JTY7521,"TRW คันส่งกลาง NISSAN Frontier D22 (2.7, 3.0)",2,ตัว,3200,5,15,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),201-ลูกหมาก TRW,,,,6,1,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-2470,ลูกหมากคันส่งประกอบชุด TOYOTA LN56 2WD,1,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-2830,ลูกหมากคันส่งประกอบชุด TOYOTA MTX,1,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-3620,ลูกหมากคันส่งประกอบชุด TOYOTA TIGER 2WD,1,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-3991,ลูกหมากคันส่งประกอบชุด TOYOTA TIGER 4WD,0,ชุด,3800,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-4670,ลูกหมากคันส่งประกอบชุด NISSAN BIG-M,1,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-4920,"ลูกหมากคันส่งประกอบชุด NISSAN FRONTIER ZDI 3.0 , TD27",3,ชุด,3800,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-5280,ลูกหมากคันส่งประกอบชุด ISUZU TFR,2,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-5331,ลูกหมากคันส่งประกอบชุด ISUZU RODEO,1,ชุด,3800,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-7250,ลูกหมากคันส่งประกอบชุด MITSUBISHI CYCLONE,4,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
202-OSC-7700,ลูกหมากคันส่งประกอบชุด MITSUBISHI STRADA 2WD,1,ชุด,3700,5,16,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),202-ลูกหมากคันส่งประกอบชุด OEM,,,,6,2,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
211-333417-D,KYB (EXCEL G) โช๊คหน้า ขวา CHEVROLET AVEO 04 - GAS,1,ต้น,1750,5,17,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),211-โช๊ค KAYABA (KYB),,,,6,4,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
211-333418-D,KYB (EXCEL G) โช๊คหน้า ซ้าย CHEVROLET AVEO 04 - GAS,1,ต้น,1750,5,17,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),211-โช๊ค KAYABA (KYB),,,,6,4,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
211-3340087,KYB (EXCEL G) โช๊คหน้า TOYOTA VIOS / YARIS - GAS,1,ต้น,3150,5,17,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),211-โช๊ค KAYABA (KYB),,,,6,4,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
211-334338-D,KYB (EXCEL G) โช๊คหน้า ขวา TOYOTA CAMRY ACV30 03 - GAS,0,ต้น,2650,5,17,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),211-โช๊ค KAYABA (KYB),,,,6,4,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0655R,MONROE (Reflex Black) โช๊คหน้า TOYOTA TIGER 4WD,8,ต้น,1100,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0658R,MONROE (Reflex Black) โช๊คหลัง TOYOTA FORTUNER,6,ต้น,1300,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0668R,"MONROE (Reflex Black) โช๊คหลัง MITSUBISHI E-CAR GLX I, เอ็มจีคาร์ (MG-Car)",2,ต้น,1900,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0669R,"MONROE (Reflex Black) โช๊คหน้า ISUZU D-MAX 2WD, COLORADO 2WD",3,ต้น,1400,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0671R,MONROE (Reflex Black) โช๊คหลัง TOYOTA VIOS,4,ต้น,1700,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0673R,"MONROE (Reflex Black) โช๊คหน้า TOYOTA VIGO 4WD, FORTUNER",4,ต้น,2000,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0704R,"MONROE (Reflex Black) โช๊คหลัง HONDA NEW CITY, JAZZ, City 04-06, City ZX 07-08",4,ต้น,1700,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0716R,MONROE (Reflex Black) โช๊คหลัง MITSUBISHI STRADA 2WD,4,ต้น,1100,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0725R,MONROE (Reflex Black) โช๊คหลัง TOYOTA New ALTIS E140,2,ต้น,1800,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0728R,MONROE (Reflex Black) โช๊คหลัง HONDA CIVIC FD 2006,4,ต้น,2800,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0731R,"MONROE (Reflex Black) โช๊คหลัง ISUZU TFR (มังกรทอง) 2WD, STRADA 4WD",2,ต้น,1000,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
212-15-0732R,MONROE (Reflex Black) โช๊คหน้า ขวา TOYOTA VIGO 2WD,3,ต้น,1600,5,18,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),212-โช๊ค MONROE,,,,6,5,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
